773,10.09997484
774,10.13027476
775,10.16066559
776,10.19114758
777,10.22172102
778,10.25238619
779,10.28314335
780,10.31399278
781,10.34493475
782,10.37596956
783,10.40709747
784,10.43831876
785,10.46963372
786,10.50104262
787,10.53254575
788,10.56414338
789,10.59583581
790,10.62762332
791,10.65950619
792,10.69148471
793,10.72355916
794,10.75572984
795,10.78799703
796,10.82036102
797,10.8528221
798,10.88538057
799,10.91803671
800,10.95079082
801,10.98364319
802,11.01659412
803,11.04964391
804,11.08279284
805,11.11604122
806,11.14938934
807,11.18283751
808,11.21638602
809,11.25003518
810,11.28378528
811,11.31763664
812,11.35158955
813,11.38564432
814,11.41980125
815,11.45406066
816,11.48842284
817,11.52288811
818,11.55745677
819,11.59212914
820,11.62690553
821,11.66178624
822,11.6967716
823,11.73186192
824,11.7670575
825,11.80235868
826,11.83776575
827,11.87327905
828,11.90889889
829,11.94462558
830,11.98045946
831,12.01640084
832,12.05245004
833,12.08860739
834,12.12487321
835,12.16124783
836,12.19773158
837,12.23432477
838,12.27102775
839,12.30784083
840,12.34476435
841,12.38179864
842,12.41894404
843,12.45620087
844,12.49356948
845,12.53105018
846,12.56864333
847,12.60634926
848,12.64416831
849,12.68210082
850,12.72014712
851,12.75830756
852,12.79658248
853,12.83497223
854,12.87347715
855,12.91209758
856,12.95083387
857,12.98968637
858,13.02865543
859,13.0677414
860,13.10694462
861,13.14626546
862,13.18570425
863,13.22526137
864,13.26493715
865,13.30473196
866,13.34464616
867,13.3846801
868,13.42483414
869,13.46510864
870,13.50550396
871,13.54602048
872,13.58665854
873,13.62741851
874,13.66830077
875,13.70930567
876,13.75043359
877,13.79168489
878,13.83305994
879,13.87455912
880,13.9161828
881,13.95793135
882,13.99980514
883,14.04180456
884,14.08392997
885,14.12618176
886,14.16856031
887,14.21106599
888,14.25369919
889,14.29646028
890,14.33934967
891,14.38236771
892,14.42551482
893,14.46879136
894,14.51219774
895,14.55573433
896,14.59940153
897,14.64319974
898,14.68712934
899,14.73119072
900,14.7753843
901,14.81971045
902,14.86416958
903,14.90876209
904,14.95348838
905,14.99834884
906,15.04334389
907,15.08847392
908,15.13373934
909,15.17914056
910,15.22467798
911,15.27035201
912,15.31616307
913,15.36211156
914,15.40819789
915,15.45442249
916,15.50078576
917,15.54728811
918,15.59392998
919,15.64071177
920,15.6876339
921,15.7346968
922,15.78190089
923,15.8292466
924,15.87673434
925,15.92436454
926,15.97213763
927,16.02005405
928,16.06811421
929,16.11631855
930,16.16466751
931,16.21316151
932,16.26180099
933,16.3105864
934,16.35951816
935,16.40859671
936,16.4578225
937,16.50719597
938,16.55671756
939,16.60638771
940,16.65620687
941,16.70617549
942,16.75629402
943,16.8065629
944,16.85698259
945,16.90755354
946,16.9582762
947,17.00915103
948,17.06017848
949,17.11135901
950,17.16269309
951,17.21418117
952,17.26582371
953,17.31762119
954,17.36957405
955,17.42168277
956,17.47394782
957,17.52636966
958,17.57894877
959,17.63168562
960,17.68458068
961,17.73763442
962,17.79084732
963,17.84421986
964,17.89775252
965,17.95144578
966,18.00530012
967,18.05931602
968,18.11349397
969,18.16783445
970,18.22233795
971,18.27700496
972,18.33183598
973,18.38683149
974,18.44199198
975,18.49731796
976,18.55280991
977,18.60846834
978,18.66429375
979,18.72028663
980,18.77644749
981,18.83277683
982,18.88927516
983,18.94594299
984,19.00278082
985,19.05978916
986,19.11696852
987,19.17431943
988,19.23184239
989,19.28953792
990,19.34740653
991,19.40544875
992,19.4636651
993,19.52205609
994,19.58062226
995,19.63936413
996,19.69828222
997,19.75737706
998,19.8166492
999,19.87609914
1000,19.93572744
1001,19.99553462
1002,20.05552123
1003,20.11568779
1004,20.17603485
1005,20.23656296
1006,20.29727265
1007,20.35816447
1008,20.41923896
1009,20.48049668
1010,20.54193817
1011,20.60356398
1012,20.66537467
1013,20.7273708
1014,20.78955291
1015,20.85192157
1016,20.91447733
1017,20.97722076
1018,21.04015243
1019,21.10327288
1020,21.1665827
1021,21.23008245
1022,21.2937727
1023,21.35765402
1024,21.42172698
1025,21.48599216
1026,21.55045014
1027,21.61510149
1028,21.67994679
1029,21.74498663
1030,21.81022159
1031,21.87565226
1032,21.94127921
1033,22.00710305
1034,22.07312436
1035,22.13934373
